Hour,Speed_at_2m,Speed_at_10m,Speed_at_50m,Speed_at_100m
150,2.326082123,3.455487967,5.133265489,6.087238008
151,1.93863228,2.998748303,4.638575079,5.597239986
152,1.538281458,2.518886566,4.124595989,5.100592425
153,1.913577062,2.785182953,4.053792364,4.765024374
154,3.00526976,3.618695259,4.357331097,4.720224069
155,4.36035669,5.168181896,6.12566953,6.590893388
156,4.281175227,5.064709663,5.991645428,6.44142352
157,4.165626517,4.916066647,5.801699018,6.230701714
158,4.214104,4.986274719,5.899934025,6.343327026
159,4.512465596,5.328538895,6.292197945,6.759191357
160,4.682176304,5.524992943,6.51952106,7.001231387
161,4.797310985,5.726248264,6.835062243,7.376486835
162,4.767195219,5.712181568,6.844489636,7.398880365
163,4.303446013,5.195177555,6.271687793,6.801534385
164,3.98357441,4.901073933,6.029892559,6.592928323
165,3.333336296,4.477703571,6.014943436,6.830209674
166,3.106536462,4.277709484,5.890418045,6.760550992
167,3.103918741,4.257972717,5.841110278,6.69305017
168,3.389751355,4.610034466,6.26960964,7.157337032
169,3.574542991,4.922379971,6.778439828,7.779904007
170,3.695143613,5.095730782,7.027188906,8.070368678
171,3.453792221,4.868020535,6.861334558,7.954330005
172,3.20153988,4.556821823,6.485824292,7.550735268
173,2.919463977,4.22092104,6.102549839,7.152607944
174,2.644996957,3.885695219,5.708372289,6.736805875
175,2.272804724,3.416357756,5.135285135,6.120611848
176,1.932158077,2.998819828,4.654339863,5.624417773
177,2.041671202,2.947601318,4.255510645,4.984679555
178,3.231947702,3.909931183,4.730138995,5.13443803
179,4.354526848,5.155388355,6.103540068,6.563858094
180,4.502985632,5.308132172,6.257241185,6.716622363
181,4.228142156,4.970527649,5.843262643,6.264864618
182,3.943855598,4.643442154,5.467125888,5.865462195
183,3.848377756,4.502288818,5.267311551,5.635624519
184,3.887860772,4.513669491,5.240211382,5.588108783
185,4.079114638,4.750630379,5.532692998,5.908007567
186,4.257922616,4.994892597,5.859418855,6.276429524
187,4.495014173,5.393134594,6.470702789,6.99878026
188,4.434071433,5.449430943,6.697297967,7.319241
189,4.092236887,5.283622265,6.821859293,7.615446369
190,3.661391426,4.884347916,6.515789159,7.376845479
191,3.754933161,5.165584564,7.106188778,8.152538893
192,4.095679111,5.597847939,7.65096598,8.753001468
193,4.082102914,5.600793839,7.684493086,8.805933147
194,3.693497369,5.146366119,7.170733208,8.271953267
195,3.354035856,4.741665363,6.703384037,7.781297256
196,2.858597198,4.126089096,5.955582423,6.975380412
197,2.46121478,3.600125074,5.266058313,6.20325568
198,2.222581331,3.283877611,4.851949404,5.740220285
199,2.000554629,3.020384312,4.560096115,5.445366445
200,1.731350466,2.702461958,4.21826821,5.109943492
201,2.030526914,2.892570019,4.120586266,4.798917533
202,2.957701853,3.572775364,4.315757447,4.681603269
203,3.413472412,4.026461124,4.749529872,5.099666899
204,3.495914573,4.080530167,4.76290999,5.09090268
205,3.512104449,4.068062782,4.712028085,5.019884728
206,3.427480681,3.962887049,4.581929185,4.877494547
207,3.534404118,4.079026699,4.707571137,5.007285431
208,3.753412939,4.334074497,5.004565726,5.324401201
209,4.339484624,5.098009586,5.98912175,6.419398668
210,4.935229661,5.890582085,7.030869824,7.587643443
211,5.166328632,6.275071144,7.621760184,8.287435379
212,5.148191495,6.361586094,7.860969754,8.61112545
213,4.788593905,6.126932621,7.839316527,8.717173841
214,4.31980084,5.658175945,7.41121089,8.32472592
215,4.426069737,5.922720909,7.925456455,8.984753522
216,4.526489786,6.011143684,7.982752663,9.0200743
217,3.60791844,4.899678707,6.653934071,7.591368938
218,2.852067767,3.956089497,5.487472733,6.317921323
219,2.597214401,3.66635561,5.175607933,6.004062242
220,2.420638558,3.440739155,4.890728477,5.6904584
221,2.106994816,3.052771807,4.423084306,5.188925559
222,1.943624268,2.850224257,4.179706154,4.928933159
223,1.733992191,2.594150305,3.880995451,4.61624803
224,1.418322519,2.245936871,3.556477712,4.33503734
225,1.723228303,2.485893726,3.586099187,4.199137083
226,2.81503968,3.376807451,4.05068129,4.380875395
227,3.710759457,4.373832703,5.155390085,5.533648442
228,4.199464332,4.93432188,5.797770976,6.214738749
229,4.156781816,4.875892162,5.719406365,6.126260905
230,3.390375025,3.933350086,4.563283644,4.86477214
231,2.837151038,3.243339777,3.707681673,3.927616281
232,3.27164803,3.732183695,4.257546962,4.506014773
233,3.768957376,4.307087898,4.922052524,5.213259432
234,4.079362817,4.76734829,5.571362669,5.958151998
235,4.324919876,5.129930973,6.084781347,6.548962718
236,4.989599101,6.119186878,7.50450032,8.193921707
237,4.931933898,6.233299732,7.878050752,8.714027158
238,3.624474296,4.751875401,6.229957223,7.000696499
239,3.325979549,4.406097412,5.836985502,6.588538519
240,3.059422165,4.181924343,5.716272638,6.539907055
241,2.881247141,4.047965527,5.687129255,6.583929974
242,3.304932121,4.508295536,6.149817273,7.029733714
243,4.010528879,5.466483116,7.450996755,8.514185574
244,3.535777436,4.976726532,7.004911203,8.115969084
245,2.173935855,3.11525178,4.464158234,5.212322196
246,1.513330366,2.319148064,3.554047327,4.271381585
247,1.749321517,2.630119562,3.954406805,4.713642969
248,2.484797072,3.537327051,5.035695997,5.86298147
249,2.442786897,3.488802671,4.982728577,5.80940976
250,2.25793606,2.728704929,3.297626856,3.577852869
251,2.696757957,3.117830038,3.60464836,3.837072777
252,3.068357167,3.560592413,4.131793543,4.405217542
253,3.201575961,3.733721018,4.354315752,4.652428003
254,3.381693792,3.931318522,4.57027344,4.876521393
255,3.510087108,4.08181572,4.746668403,5.065397094
256,3.75560697,4.378603935,5.104946437,5.453786875
257,3.733551329,4.397396565,5.179277004,5.557491821
258,3.042077399,3.776281595,4.687685688,5.145131481
259,3.20558441,3.965195179,4.904806986,5.375242579
260,2.938647606,3.814662695,4.951819145,5.540693753
261,2.009611203,2.977610588,4.411880667,5.225938587
262,2.147276571,3.161806822,4.655675247,5.499924549
263,2.131672632,3.085825443,4.467064277,5.238545918
264,1.77360077,2.725913286,4.189557972,5.04146365
265,1.594526485,2.488623619,3.884066885,4.704877435
266,1.418904097,2.296578884,3.717146621,4.573791457
267,1.410198756,2.250664234,3.592039402,4.393205496
268,1.416144623,2.280180216,3.671391841,4.507348783
269,1.534532032,2.45977211,3.942882068,4.831339541
270,1.678751115,2.601933956,4.032795719,4.870440696
271,1.49895443,2.363770962,3.727540377,4.535419733
272,1.374284411,2.225951195,3.605409974,4.437671304
273,1.641870325,2.518171072,3.86217197,4.643315759
274,2.407711734,3.072563171,3.921002797,4.355161052
275,3.105798534,3.71625495,4.446698876,4.80398122
276,3.498401131,4.101704121,4.809047351,5.15011031
277,3.599337732,4.175362587,4.843572355,5.163357514
278,3.507079895,4.05421114,4.686699037,4.988646889
279,3.593903351,4.134584427,4.756607708,5.052550545
280,3.807526043,4.380869865,5.040548787,5.354433743
281,4.082458329,4.73941803,5.502097377,5.867289475
282,4.691984335,5.618979931,6.729122096,7.272450641
283,4.616786473,5.569686413,6.719263912,7.284805206
284,4.478194962,5.522442341,6.810192425,7.453548679
285,3.388663587,4.45154953,5.847819563,6.576907116
286,2.029205165,2.978310108,4.371332803,5.156838346
287,1.966809951,2.925924778,4.352751928,5.164829033
288,2.279828877,3.358492613,4.947508448,5.845807273
289,2.296224165,3.438944817,5.150342738,6.128885442
290,2.081695729,3.175230503,4.843209604,5.808998443
291,2.021224286,3.052184105,4.609002512,5.504228062
292,1.46255578,2.336032867,3.731173628,4.56489348
293,1.258326176,1.996155143,3.166615643,3.8628104
294,1.555787988,2.424922705,3.779596043,4.575696487
295,1.68825601,2.656324387,4.179496003,5.080418583
296,1.758063208,2.70810461,4.171539764,5.024636398
297,1.842460855,2.751798391,4.109935018,4.88502411
298,2.040488733,2.622868538,3.371466481,3.75647773
299,2.955017852,3.541195631,4.243651688,4.587610306
300,3.656685397,4.292721272,5.039387838,5.399733082
301,3.375775309,3.939571619,4.597528899,4.91374143
302,3.187457846,3.68409586,4.258115074,4.532117107
303,3.220182733,3.693979502,4.237487649,4.495549482
304,3.469833683,3.98968339,4.587416863,4.871694308
305,4.117996788,4.839854717,5.688249625,6.09802251
306,3.524829388,4.167868614,4.928218325,5.297034746
307,3.666339349,4.39123106,5.259445018,5.684404714
308,2.637306058,3.4748106,4.578273603,5.155658408
309,2.178926505,3.067913055,4.31959981,5.005439893
310,1.939826669,3.09036231,4.92329514,6.016704554
311,2.408586804,3.676460981,5.611741013,6.732850554
312,2.648575116,3.957285166,5.912653106,7.02887717
313,2.880374852,4.23168087,6.216941858,7.337148519
314,2.721532841,3.983987808,5.832065892,6.872287134
315,2.208881068,3.319502831,4.988543386,5.94512161
316,1.95725353,2.959097147,4.473746395,5.345434733
317,1.900925937,2.890627623,4.395609472,5.265187502
318,1.784793904,2.742705822,4.214736061,5.071434482
319,1.622449625,2.531696796,3.950500878,4.784937873
320,1.406307109,2.270467281,3.665644327,4.505532782
321,1.724759184,2.499142408,3.621208594,4.248341323
322,2.529451384,3.076080322,3.740838906,4.069716607
323,2.996640933,3.568442345,4.249351541,4.581280505
324,2.769492174,3.236131191,3.781395443,4.04368223
325,2.34073368,2.703073263,3.121502087,3.321111205
326,1.961257308,2.248907328,2.578745862,2.735310673
327,1.822351908,2.081529379,2.377567437,2.51770327
328,1.572059652,1.778149724,2.011257293,2.120843041
329,2.242532233,2.507091522,2.802861787,2.940762772
330,3.394498398,3.963148594,4.627059711,4.946231673
331,3.692953851,4.401895046,5.246932612,5.659152276
332,3.587986394,4.378706932,5.343686483,5.822270492
333,3.09869025,3.997504711,5.157031722,5.754893481
334,1.91467043,2.801816702,4.100014659,4.830542662
335,1.848821742,2.739868641,4.060359093,4.809932095
336,1.8947151,2.75278616,3.999457037,4.697524714
337,1.879453196,2.844401598,4.304773574,5.145820201
338,1.576968118,2.441624641,3.780375026,4.563535235
339,1.056219529,1.749011755,2.896218101,3.598868895
340,1.020639715,1.702890754,2.841195454,3.541984684
341,1.14968133,1.829950094,2.912735261,3.558263817
342,0.857404083,1.406407595,2.30694297,2.854961789
343,0.521171892,0.909541488,1.58731837,2.017527762
344,0.570052858,0.964473486,1.631794478,2.046544958
345,0.75679421,1.175288677,1.825203545,2.206187107
346,1.810751388,2.18118906,2.627409675,2.846697449
347,2.136585284,2.500118971,2.925506842,3.130333992
348,2.376580826,2.741456032,3.162350336,3.362980013
349,2.435911923,2.789709806,3.194894171,3.38705483
350,2.310469178,2.622207403,2.976006662,3.142728305
351,2.237703461,2.525273323,2.849799122,3.002114763
352,2.633004117,2.982488632,3.378361007,3.564654128
353,3.328344866,3.81064558,4.36283508,4.62465948
354,3.716583613,4.410306931,5.233517996,5.633829728
355,3.575533158,4.315001965,5.207402961,5.646530793
356,3.836174676,4.700399876,5.759320379,6.285974297
357,2.838969987,3.82211566,5.145728269,5.848785869
358,2.19668764,3.088091373,4.341221828,5.027110657
359,1.949983516,2.841976881,4.142000446,4.871518403
360,1.642369526,2.50124836,3.809278762,4.565846499
361,1.795073176,2.587872505,3.730813982,4.367382037
362,1.859379593,2.733359337,4.018143091,4.743402016
363,1.464921588,2.337906838,3.731126925,4.563235542
364,1.256706195,1.972893357,3.097230057,3.761231113
365,1.126812164,1.744451642,2.700637807,3.259957548
366,0.993857258,1.505431771,2.280332312,2.7268741
367,1.237481288,1.812275887,2.654055395,3.128001249
368,1.078992896,1.648511529,2.518635916,3.023023283
369,0.861241418,1.313706756,2.003881146,2.4035139
370,1.363874437,1.60864985,1.897355263,2.037148198
371,1.723959308,1.979337335,2.272545684,2.411849018
372,2.23657452,2.574146748,2.962669662,3.147574394
373,2.681254831,3.081410646,3.541286513,3.759922356
374,2.850772177,3.29014802,3.797242754,4.039050077
375,3.066129875,3.529291391,4.062416869,4.316159842
376,3.085458867,3.544389248,4.071580818,4.322142808
377,3.068810925,3.528498888,4.057045125,4.308413599
378,3.142964614,3.644925833,4.227055012,4.505589216
379,3.65561454,4.320678234,5.106736555,5.487909287
380,3.802319252,4.675801754,5.749943809,6.285525467
381,3.114191536,4.21803093,5.713131231,6.510615615
382,2.69452926,3.802478313,5.365999004,6.224046691
383,2.65561112,3.841110706,5.555832834,6.513033708
384,2.666042569,3.890606642,5.67763629,6.681334733
385,2.557995158,3.796413899,5.634396314,6.678780232
386,2.317778875,3.507479429,5.307845403,6.34463935
387,2.175368418,3.35299468,5.168123814,6.226687272
388,2.180942072,3.386772871,5.259300844,6.356943739
389,2.098474124,3.293555021,5.169234422,6.276767362
390,1.817654612,2.967027664,4.843193588,5.981143296
391,1.834546519,2.999969006,4.905743159,6.063064221
392,1.720755424,2.851298809,4.724613844,5.872511083
393,2.095334732,3.095309019,4.57250948,5.409199712
394,3.180037753,3.925826311,4.846518634,5.306843464
395,4.027454187,4.80712986,5.737743104,6.192141217
396,4.531653165,5.367970467,6.358630257,6.83976721
397,4.395363594,5.175612927,6.094369349,6.538717684
398,4.217202626,4.957347393,5.827392079,6.24767531
399,4.194057656,4.925960541,5.785587429,6.200590229
400,4.18889367,4.902764797,5.738293819,6.140672837
401,4.317105007,5.058877468,5.928102559,6.347062327
402,4.449410668,5.276100636,6.256387641,6.732839641
403,4.795108721,5.787201881,6.984556048,7.57377216
404,4.763422825,5.92114687,7.360249456,8.08324497
405,3.954822284,5.317916393,7.150823157,8.123577015
406,3.818843198,5.271351337,7.276325181,8.359928629
407,3.774813382,5.249564171,7.300473214,8.414646032
408,3.650644726,5.117169857,7.172822695,8.295703718
409,3.742955198,5.208449841,7.247735627,8.356064505
410,3.390118854,4.791940689,6.773419033,7.862074001
411,2.916722723,4.219603539,6.104472626,7.156794561
412,2.647110043,3.899681807,5.744951266,6.788139686
413,2.687968407,3.944548607,5.788559,6.828253186
414,2.473358957,3.671824455,5.451006127,6.462171966
415,2.398107831,3.561235905,5.288503296,6.270378276
416,2.273890711,3.403090715,5.093044428,6.058855936
417,2.579619177,3.693292856,5.287761946,6.171579763
418,3.120563738,3.838422298,4.72141798,5.161771255
419,3.996778123,4.778787613,5.713805057,6.170910275
420,3.437565,4.0340271,4.733983107,5.071699461
421,2.694894416,3.122500181,3.617955244,3.854868537
422,2.368670214,2.722536326,3.129268059,3.32265603
423,3.289575423,3.93976903,4.718475187,5.099609997
424,3.846576096,4.654906273,5.633101196,6.115378476
425,4.215908923,5.073886871,6.106471571,6.613602352
426,4.225239936,5.043628693,6.020531562,6.497560072
427,4.230660261,5.164311409,6.304007102,6.869341752
428,2.470226106,3.518945456,5.012892175,5.838118958
429,1.791686074,2.839960575,4.501556486,5.48933479
430,2.267235313,3.451304913,5.253757972,6.295972462
431,2.487181375,3.734844446,5.608381913,6.681592929
432,2.055839123,3.170936108,4.890867037,5.894384747
433,1.86299617,2.896795511,4.504262741,5.447370854
434,1.879415821,2.825728416,4.248522863,5.064237044
435,1.994226138,2.952519178,4.371304403,5.176142537
436,2.160409809,3.12561059,4.522031663,5.30168074
437,2.066344056,3.019481659,4.412270775,5.195261388
438,1.95085086,2.879930496,4.251478077,5.027965651
439,1.808353203,2.725966692,4.109205212,4.903661134
440,1.77048293,2.703097582,4.126973728,4.951959986
441,2.083799342,2.998744726,4.315420276,5.047844859
442,2.455076374,3.095855236,3.903878406,4.31392059
443,3.472963654,4.179717541,5.03029702,5.448038089
444,4.032159014,4.835104466,5.797944752,6.269613405
445,4.354487348,5.192356587,6.191444541,6.678939506
446,4.044880843,4.785080433,5.660734058,6.085622921
447,3.603235961,4.236321926,4.980640639,5.340232381
448,3.717303302,4.380282402,5.161503477,5.539522288
449,3.940876472,4.756205559,5.740218318,6.224447593
450,3.866456867,4.731475353,5.790019076,6.316015467
451,3.932985023,4.776986599,5.802107263,6.308825576
452,3.440171769,4.399783611,5.627072461,6.256058635
453,2.470241473,3.581775665,5.193466734,6.094679623
454,2.019688984,3.217055559,5.124277328,6.261873014
455,2.275364511,3.506700516,5.404386175,6.511004176
456,2.562697367,3.879506826,5.872942085,7.021204252
457,2.939004199,4.355001926,6.453220375,7.644180735
458,3.076104008,4.497533798,6.575788795,7.744583036
459,3.079717586,4.449427128,6.428317277,7.532107183
460,2.920035475,4.241939545,6.162271402,7.237463271
461,2.733405668,4.000616074,5.855306864,6.899114872
462,2.421597603,3.622457981,5.418820126,6.445114822
463,2.192973746,3.339191914,5.084512596,6.093885501
464,2.123154713,3.251989603,4.981001297,5.984997304
465,2.241866115,3.266516447,4.759485692,5.597124301
466,2.591037699,3.217365742,3.995095216,4.385531457
467,3.421893259,4.07666111,4.856716603,5.237096931
468,3.812551734,4.498828411,5.308638016,5.700877779
469,4.032618595,4.744810104,5.582780121,5.987836531
470,4.172362198,4.896511078,5.746342144,6.15638176
471,3.81317992,4.479566097,5.262409024,5.64039924
472,3.332518834,3.922008991,4.615774221,4.951181905
473,3.515642821,4.112961769,4.811767115,5.14819722
474,4.183372284,4.958180904,5.876492985,6.322667832
475,4.964483287,6.073218823,7.42957217,8.10340102
476,4.808402564,6.049012661,7.60971106,8.40039269
477,3.834920641,5.311535358,7.356712303,8.464647362
478,3.408229087,4.859548092,6.928879208,8.072649212
479,3.424293812,4.969037533,7.210635348,8.464756579
480,3.536805562,5.140275478,7.470705282,8.775922923
481,3.490986585,5.102194309,7.457028589,8.781022722
482,3.443217446,5.048183441,7.401262468,8.727133536
483,3.461138205,5.057999134,7.391601757,8.703556394
484,3.47093167,5.068784714,7.402213847,8.713441884
485,3.208666316,4.723751545,6.954237824,8.214611837
486,2.953025241,4.395694733,6.543165264,7.765898841
487,2.745557853,4.13740015,6.234827645,7.439206663
488,2.515215756,3.849948406,5.892974666,7.078771793
489,2.467869183,3.647089005,5.389774424,6.377107934
490,2.817902213,3.525933027,4.411864847,4.859009655
491,3.415619392,4.083652496,4.882340741,5.272780287
492,3.32021773,3.906119108,4.595411424,4.928571767
493,3.745481657,4.370717526,5.100324455,5.450954316
494,3.513448524,4.082474232,4.743657333,5.060449004
495,3.519060495,4.090479374,4.75468425,5.073005193
496,3.646919626,4.255157948,4.964839101,5.305862399
497,4.093091808,4.793688297,5.614202801,6.009528402
498,4.588898096,5.45842886,6.492723306,6.996524413
499,4.002275106,4.807882786,5.775649167,6.250328914
500,3.708775855,4.543933868,5.567156336,6.076027058
501,2.938673119,4.064254284,5.620959601,6.46342134
502,2.814778613,4.021554947,5.745710913,6.700033937
503,3.255343122,4.612106323,6.534341831,7.592141729
504,3.520913463,5.02540493,7.172767798,8.360515687
505,3.50025988,5.01137495,7.174861226,8.374083611
506,3.223970219,4.661706924,6.740605518,7.900843537
507,3.037612086,4.425054073,6.446215974,7.580039842
508,2.867368178,4.213579178,6.191827623,7.308261291
509,2.744684773,4.053828239,5.987399193,7.08244384
510,2.398282215,3.613215208,5.443614624,6.494489491
511,2.26952355,3.368324995,4.999116784,5.925778237
512,1.972571889,3.028534889,4.649779116,5.592734286
513,2.077462602,2.990567446,4.305008253,5.036348798
514,2.330789273,2.887475014,3.577119584,3.922770816
515,4.105300416,4.930772781,5.922226818,6.408464612
516,4.653246808,5.569345951,6.665800376,7.202210226
517,4.556704019,5.440184593,6.494959577,7.010072883
518,3.982579658,4.701103687,5.549261477,5.960176618
519,3.937121724,4.60144186,5.377854351,5.751383683
520,4.533742218,5.30356741,6.204108199,6.637633831
521,4.871429798,5.806287766,6.920550847,7.464081149
522,4.878581569,5.894736767,7.122545982,7.72723853
523,4.700444203,5.686943531,6.880483062,7.468839289
524,4.113501144,5.217547417,6.617915029,7.331462219
525,2.767090495,3.895217419,5.483275218,6.353296238
526,2.282207925,3.331396818,4.862924468,5.723283523
527,2.687491088,3.927972317,5.741029836,6.760432967
528,2.913490042,4.247855187,6.193353479,7.285373287
529,2.896222666,4.226029873,6.166421075,7.256170271
530,2.826960832,4.139336586,6.060963836,7.142766399
531,2.653357001,3.896952391,5.723405456,6.753782932
532,2.396489168,3.587956429,5.371787823,6.391521566
533,2.223781432,3.363528013,5.087424751,6.079835743
534,2.038111135,3.123799324,4.787826359,5.754526926
535,2.069822963,3.161159992,4.82791653,5.793845228
536,2.205680585,3.337430239,5.049888308,6.035974308
537,2.638418126,3.739591122,5.30035085,6.159475295
538,3.980344064,4.886357784,5.998600124,6.552514167
539,4.642135937,5.579586506,6.706349405,7.259227587
540,4.708061192,5.638474464,6.752757237,7.298128703
541,4.306813494,5.074332714,5.978631888,6.416169621
542,3.948174585,4.633711338,5.438280476,5.82649898
543,3.937010037,4.602241516,5.379876295,5.754046964
544,4.433328807,5.220263004,6.146881275,6.595028624
545,4.360789514,5.200574398,6.202081982,6.690804052
546,4.356409708,5.163113117,6.119198801,6.583716751
547,4.531950043,5.651350975,7.047246227,7.750097869
548,3.05703887,4.076062203,5.434763438,6.151617252
549,2.143304569,3.218433619,4.832871215,5.757656645
550,1.705618816,2.730094194,4.369917969,5.3512918
551,2.478472094,3.736242056,5.632302552,6.721318733
552,2.715720632,4.059821606,6.069163107,7.216628519
553,2.907882712,4.266311169,6.25933464,7.382871803
554,2.636417659,3.933277607,5.868065964,6.971414402
555,2.361865954,3.585693598,5.443661421,6.515991176
556,2.360195486,3.521975756,5.255629586,6.244430938
557,2.339905909,3.500278711,5.236087061,6.227790746
558,2.359062778,3.515132904,5.237740788,6.219251955
559,2.518209232,3.641700268,5.266433253,6.173284659
560,2.533571404,3.731507301,5.495857238,6.493131526
561,2.923862942,4.085237503,5.707916475,6.592312936
562,3.404842392,4.202300072,5.18653255,5.6785396
563,4.841537166,5.799714088,6.94752149,7.509395567
564,4.709693084,5.587180138,6.628156301,7.134260626
565,4.654662889,5.489981651,6.475205456,6.952253417
566,4.313060447,5.064329147,5.946457284,6.372240043
567,4.252783436,4.971505165,5.811691091,6.215966888
568,4.272390069,4.993354797,5.835982139,6.241371433
569,4.455460398,5.252148151,6.191292872,6.645853569
570,4.640496901,5.599192619,6.755948481,7.325085628
571,5.081128471,6.156893253,7.46041647,8.103676972
572,4.819862503,6.039073944,7.566691805,8.338437054
573,4.10942229,5.58177948,7.58166476,8.650497243
574,4.067421866,5.668913364,7.900970145,9.115397789
575,4.205798936,5.909935474,8.304566587,9.614852859
576,4.039008977,5.753055573,8.194497364,9.542989986
577,3.719346333,5.381378174,7.786107681,9.128775098
578,3.372991557,4.917953491,7.170568362,8.435000645
579,2.996927934,4.4253335,6.534550385,7.728873607
580,2.685662503,3.990053892,5.927971234,7.029932523
581,2.127549764,3.322338581,5.188096577,6.285959798
582,1.854618211,2.987891674,4.81365739,5.911160339
583,2.000678395,3.104754448,4.818115798,5.821995215
584,1.934992862,3.089243412,4.932020704,6.032907087
585,2.34078077,3.44998765,5.084805435,6.009311743
586,2.927763561,3.595690012,4.415994117,4.824638195
587,3.963935422,4.718502522,5.616707558,6.054445714
588,4.809696168,5.696047306,6.745738978,7.255465577
589,4.604233682,5.421664715,6.384221633,6.849759967
590,4.536030931,5.314713001,6.227068271,6.666775262
591,4.479480653,5.247438908,6.147055255,6.580563617
592,4.633662069,5.430250645,6.363783466,6.813763861
593,4.876192079,5.726394653,6.724836757,7.206811669
594,5.065249631,6.015394688,7.143768992,7.692776666
595,5.091851499,6.154671669,7.439333877,8.072188404
596,4.897028858,6.057178497,7.492177892,8.210616491
597,3.916758972,5.248653412,7.033458744,7.978421937
598,3.585646221,4.937065125,6.797829608,7.80174694
599,3.614938543,5.068651676,7.106961712,8.220602449
600,3.593788891,5.069666863,7.151650493,8.293940735
601,3.481044566,4.950863838,7.041292429,8.194709768
602,3.316027892,4.71117878,6.693310858,7.78617364
603,2.95675206,4.282582283,6.202924911,7.275928511
604,2.656768256,3.903903484,5.736466619,6.770645504
605,2.413282436,3.59692049,5.361095253,6.366482379
606,2.306619721,3.473931313,5.231984559,6.241086812
607,2.31257913,3.482299566,5.24367366,6.25456087
608,2.273289674,3.442456007,5.212931505,6.232980958
609,2.504206416,3.56859684,5.085396844,5.923449473
610,3.296525385,4.028283119,4.922475332,5.366359752
611,4.172220863,4.949365616,5.871266361,6.319465365
612,4.080716502,4.79872179,5.643060675,6.051035151
613,4.11226149,4.815660954,5.639376405,6.036216462
614,4.303410484,5.028185368,5.875025909,6.282360852
615,4.338733931,5.067832947,5.919452814,6.328994091
616,4.465790931,5.22439003,6.111851541,6.539098711
617,4.59156922,5.397491455,6.344870916,6.802515845
618,4.915888678,5.858020783,6.980712896,7.528272125
619,5.199706859,6.289304733,7.607227695,8.256776703
620,4.920680933,6.090423107,7.538235893,8.26342252
621,4.090929955,5.475585938,7.328906064,8.309339285
622,4.042401456,5.432962894,7.301868985,8.293383385
623,3.999302141,5.457977295,7.44867857,8.516105443
624,3.895748783,5.360292912,7.375408861,8.462074194
625,3.510571078,4.92475605,6.908625865,7.992895265
626,3.178253828,4.494278431,6.355231429,7.377952809
627,2.831576882,4.04999876,5.792705139,6.758027994
628,2.41266495,3.538430214,5.189484921,6.120002952
629,2.064823699,3.104860067,4.668755033,5.565437879
630,1.929204736,2.941778898,4.485818909,5.379666321
631,1.812916881,2.812668085,4.363742122,5.27237849
632,1.922663,2.948487997,4.5216356,5.435888723
633,2.214766065,3.189142466,4.592191395,5.372988568
634,2.601885423,3.146854878,3.805969138,4.130800431
635,3.535550888,4.159151077,4.892741819,5.247295215
636,3.816223643,4.459724426,5.211733855,5.573498952
637,3.843777381,4.495381355,5.257446393,5.6242477
638,3.746138878,4.341582298,5.031670599,5.361707719
639,3.716557773,4.296204567,4.966255016,5.286126473
640,3.908596643,4.514873982,5.215193311,5.549341287
641,4.089598825,4.752052784,5.521814395,5.890635529
642,4.596954706,5.414156437,6.376632314,6.842195827
643,4.833737899,5.815919399,6.997673263,7.577957807
644,4.565166688,5.608627319,6.890591857,7.529376021
645,4.166533665,5.318212986,6.788230131,7.54057256
646,3.773642185,4.88750124,6.330136033,7.076023849
647,3.907236531,5.128579617,6.73169609,7.568315056
648,3.274500839,4.540025711,6.294649007,7.245864526
649,3.084281081,4.259597778,5.882788487,6.760368868
650,2.757295008,3.839716673,5.347060828,6.166706527
651,2.282916325,3.304531336,4.78332352,5.609252276
652,2.29860555,3.290025234,4.709057646,5.49547612
653,2.275030499,3.272480011,4.707244771,5.505112626
654,2.179212764,3.11956501,4.465688716,5.211772449
655,1.684310268,2.568441868,3.916673641,4.697186998
656,1.426207482,2.242218494,3.52511387,4.283502606
657,1.777090014,2.536643982,3.620842298,4.220566151
658,3.004007279,3.604681969,4.325466249,4.678728631
659,3.477573828,4.098303795,4.829831034,5.183834701
660,3.63696009,4.252649784,4.972567678,5.319033446
661,3.87121744,4.498184681,5.226693085,5.575742148
662,4.042282714,4.679022789,5.416062114,5.768247172
663,4.114979063,4.754846096,5.494210554,5.84707096
664,4.352421015,5.047899723,5.854509829,6.240471713
665,4.849978162,5.709971428,6.722457838,7.212080017
666,5.194285061,6.220777512,7.450124972,8.051812766
667,5.553457272,6.68998766,8.059112134,8.731975642
668,5.391288722,6.621305943,8.131950383,8.884501429
669,4.644693452,5.951711178,7.626523969,8.486018124
670,4.006358823,5.216420651,6.791963877,7.609580295
671,3.670859436,4.924125195,6.605267609,7.495974364
672,3.138823256,4.383817673,6.12263126,7.070059693
673,3.212849442,4.466350079,6.208906886,7.155315089
674,3.275893969,4.531616688,6.268685739,7.208897882
675,3.101255975,4.318618298,6.013842182,6.935638036
676,2.458989306,3.535261631,5.082606407,5.942771947
677,2.103163167,3.075177193,4.496424679,5.295753226
678,1.689492565,2.548154593,3.843220126,4.587307834
679,1.275957231,2.097281933,3.447287572,4.269985784
680,1.09444387,1.886642337,3.252263004,4.111866234
681,1.564462316,2.310258627,3.411584204,4.035224443
682,2.673646943,3.258223772,3.970614809,4.323574077
683,3.208726977,3.797480583,4.494261707,4.832455459
684,3.828499446,4.482578754,5.248404127,5.617309178
685,4.122462695,4.809891224,5.611949773,5.997356346
686,4.01624842,4.66602087,5.420917355,5.782572345
